Frequency (Hz)	Level (dB)
4610.351562	-61.429012
4610.595703	-60.147232
4610.839844	-60.015076
4611.083984	-61.655235
4611.328125	-62.348179
4611.572266	-59.312496
4611.816406	-60.575741
4612.060547	-61.010815
4612.304688	-58.364269
4612.548828	-58.474258
4612.792969	-60.845840
4613.037109	-57.884644
4613.281250	-58.430157
4613.525391	-59.181129
4613.769531	-58.787376
4614.013672	-57.703930
4614.257812	-58.481552
4614.501953	-59.194389
4614.746094	-58.873592
4614.990234	-59.645866
4615.234375	-61.324818
4615.478516	-57.409203
4615.722656	-59.047825
4615.966797	-63.216576
4616.210938	-59.235954
4616.455078	-60.111465
4616.699219	-60.108452
4616.943359	-59.420162
4617.187500	-60.386295
4617.431641	-61.905354
4617.675781	-58.610859
4617.919922	-60.485840
4618.164062	-59.237312
4618.408203	-63.415421
4618.652344	-55.765373
4618.896484	-61.267834
4619.140625	-57.928684
4619.384766	-60.682953
4619.628906	-60.508217
4619.873047	-57.179386
4620.117188	-61.381130
4620.361328	-54.990181
4620.605469	-56.610207
4620.849609	-58.118416
4621.093750	-56.448711
4621.337891	-56.958817
4621.582031	-58.669479
4621.826172	-60.079472
4622.070312	-58.341412
4622.314453	-58.486950
4622.558594	-56.024464
4622.802734	-57.264915
4623.046875	-58.704021
4623.291016	-57.132973
4623.535156	-58.598377
4623.779297	-58.098125
4624.023438	-56.781971
4624.267578	-57.244198
4624.511719	-56.176140
4624.755859	-59.202564
4625.000000	-57.192547
4625.244141	-59.314556
4625.488281	-58.210861
4625.732422	-57.320789
4625.976562	-59.093346
4626.220703	-62.050102
4626.464844	-58.395199
4626.708984	-60.616760
4626.953125	-56.628941
4627.197266	-57.590893
4627.441406	-58.682045
4627.685547	-59.616425
4627.929688	-58.385143
4628.173828	-55.063522
4628.417969	-57.962093
4628.662109	-56.580368
4628.906250	-53.914997
4629.150391	-56.090717
4629.394531	-56.712666
4629.638672	-57.400158
4629.882812	-56.843155
4630.126953	-60.080982
4630.371094	-57.977169
4630.615234	-58.898579
4630.859375	-59.549049
4631.103516	-62.563545
4631.347656	-59.272011
4631.591797	-55.952148
4631.835938	-58.020958
4632.080078	-59.340340
4632.324219	-58.984241
4632.568359	-56.984917
4632.812500	-58.470078
4633.056641	-55.353195
4633.300781	-57.965431
4633.544922	-58.303528
4633.789062	-58.946590
4634.033203	-57.768631
4634.277344	-58.165684
4634.521484	-56.081219
4634.765625	-57.517452
4635.009766	-55.511322
4635.253906	-55.499756
4635.498047	-58.277931
4635.742188	-56.290581
4635.986328	-56.997906
4636.230469	-58.393902
4636.474609	-58.872154
4636.718750	-60.089935
4636.962891	-56.812675
4637.207031	-58.436321
4637.451172	-56.159172
4637.695312	-56.085587
4637.939453	-59.413082
4638.183594	-53.332603
4638.427734	-60.568016
4638.671875	-60.304768
4638.916016	-55.185959
4639.160156	-56.129478
4639.404297	-55.379822
4639.648438	-54.948677
4639.892578	-57.765522
4640.136719	-59.722710
4640.380859	-58.429253
4640.625000	-58.714203
4640.869141	-55.381744
4641.113281	-57.772888
4641.357422	-59.787914
4641.601562	-61.574772
4641.845703	-54.979206
4642.089844	-55.881588
4642.333984	-54.833454
4642.578125	-56.166073
4642.822266	-56.486027
4643.066406	-54.949821
4643.310547	-56.678574
4643.554688	-52.326351
4643.798828	-56.729507
4644.042969	-56.079094
4644.287109	-56.756588
4644.531250	-58.114223
4644.775391	-56.627342
4645.019531	-55.336632
4645.263672	-54.837154
4645.507812	-56.825375
4645.751953	-55.326794
4645.996094	-56.754173
4646.240234	-55.776146
4646.484375	-58.105721
4646.728516	-55.916256
4646.972656	-57.400513
4647.216797	-58.498325
4647.460938	-55.344864
4647.705078	-53.495861
4647.949219	-55.427193
4648.193359	-55.105728
4648.437500	-54.738415
4648.681641	-52.585217
4648.925781	-54.214268
4649.169922	-52.899300
4649.414062	-55.573654
4649.658203	-53.694061
4649.902344	-53.991150
4650.146484	-56.749931
4650.390625	-55.866821
4650.634766	-53.545288
4650.878906	-52.615479
4651.123047	-53.910717
4651.367188	-60.839348
4651.611328	-55.198120
4651.855469	-53.412579
4652.099609	-56.629658
4652.343750	-55.595650
4652.587891	-52.636543
4652.832031	-53.076263
4653.076172	-55.379856
4653.320312	-55.778748
4653.564453	-53.100590
4653.808594	-54.363586
4654.052734	-57.003212
4654.296875	-53.547634
4654.541016	-55.359783
4654.785156	-52.500111
4655.029297	-55.259724
4655.273438	-60.842243
4655.517578	-55.681957
4655.761719	-53.352093
4656.005859	-56.994942
4656.250000	-52.240540
4656.494141	-56.346363
4656.738281	-54.444675
4656.982422	-57.198002
4657.226562	-57.929771
4657.470703	-52.279156
4657.714844	-55.835861
4657.958984	-55.117893
4658.203125	-53.936749
4658.447266	-53.797585
4658.691406	-53.565933
4658.935547	-56.826180
4659.179688	-55.031998
4659.423828	-53.457127
4659.667969	-54.303242
4659.912109	-55.299202
4660.156250	-53.995373
4660.400391	-56.245461
4660.644531	-55.764530
4660.888672	-54.257984
4661.132812	-55.544037
4661.376953	-52.481079
4661.621094	-53.409821
4661.865234	-56.803764
4662.109375	-52.435429
4662.353516	-54.807804
4662.597656	-51.641762
4662.841797	-56.402805
4663.085938	-53.454628
4663.330078	-55.465660
4663.574219	-55.509209
4663.818359	-55.340466
4664.062500	-55.810562
4664.306641	-55.522659
4664.550781	-56.685101
4664.794922	-55.747696
4665.039062	-53.852638
4665.283203	-54.764137
4665.527344	-53.686531
4665.771484	-54.722198
4666.015625	-54.373802
4666.259766	-51.550007
4666.503906	-53.853344
4666.748047	-52.193211
4666.992188	-51.830959
4667.236328	-53.662640
4667.480469	-51.538342
4667.724609	-52.162197
4667.968750	-52.355717
4668.212891	-57.071407
4668.457031	-53.714352
4668.701172	-56.411579
4668.945312	-53.605686
4669.189453	-54.103111
4669.433594	-58.508183
4669.677734	-57.239834
4669.921875	-53.319496
4670.166016	-54.108677
4670.410156	-51.392300
4670.654297	-52.888508
4670.898438	-52.768353
4671.142578	-56.316109
4671.386719	-54.959908
4671.630859	-56.177353
4671.875000	-55.356140
4672.119141	-52.499500
4672.363281	-52.439423
4672.607422	-56.435539
4672.851562	-54.723053
4673.095703	-53.267872
4673.339844	-53.048576
4673.583984	-55.168144
4673.828125	-50.728149
4674.072266	-52.827431
4674.316406	-51.049229
4674.560547	-53.055355
4674.804688	-54.912487
4675.048828	-54.376114
4675.292969	-56.973534
4675.537109	-51.960224
4675.781250	-51.412022
4676.025391	-52.868855
4676.269531	-54.543610
4676.513672	-51.515724
4676.757812	-52.823265
4677.001953	-53.109299
4677.246094	-55.375389
4677.490234	-53.184864
4677.734375	-51.598042
4677.978516	-54.331894
4678.222656	-54.699516
4678.466797	-54.314037
4678.710938	-51.793850
4678.955078	-52.190121
4679.199219	-54.882202
4679.443359	-51.336113
4679.687500	-52.221069
4679.931641	-52.421345
4680.175781	-52.916553
4680.419922	-54.332661
4680.664062	-52.754585
4680.908203	-51.721966
4681.152344	-52.596294
4681.396484	-54.131359
4681.640625	-54.372154
4681.884766	-53.094360
4682.128906	-52.505859
4682.373047	-55.001888
4682.617188	-54.216633
4682.861328	-53.870754
4683.105469	-52.460835
4683.349609	-53.154724
4683.593750	-56.484715
4683.837891	-55.650955
4684.082031	-56.662567
4684.326172	-54.433285
4684.570312	-54.155354
4684.814453	-53.300266
4685.058594	-53.171207
4685.302734	-53.106983
4685.546875	-55.934074
4685.791016	-49.296444
4686.035156	-54.757038
4686.279297	-55.856499
4686.523438	-50.498959
4686.767578	-51.432240
4687.011719	-53.980560
4687.255859	-54.777130
4687.500000	-53.792423
4687.744141	-51.451550
4687.988281	-52.758892
4688.232422	-50.854012
4688.476562	-52.145523
4688.720703	-53.248688
4688.964844	-52.178978
4689.208984	-54.011738
4689.453125	-54.044762
4689.697266	-51.717197
4689.941406	-53.142174
4690.185547	-54.911903
4690.429688	-58.081860
4690.673828	-52.641781
4690.917969	-55.190716
4691.162109	-52.318420
4691.406250	-51.464676
4691.650391	-52.605431
4691.894531	-53.966320
4692.138672	-54.451553
4692.382812	-52.254486
4692.626953	-54.569126
4692.871094	-54.254528
4693.115234	-53.320644
4693.359375	-53.742031
4693.603516	-53.876240
4693.847656	-56.697029
4694.091797	-53.872269
4694.335938	-55.075439
4694.580078	-55.320553
4694.824219	-52.749874
4695.068359	-52.279583
4695.312500	-56.830238
4695.556641	-52.688210
4695.800781	-53.730751
4696.044922	-54.887115
4696.289062	-56.293743
4696.533203	-55.695305
4696.777344	-56.809036
4697.021484	-56.042526
4697.265625	-52.095512
4697.509766	-53.439777
4697.753906	-53.904270
4697.998047	-50.300602
4698.242188	-54.283493
4698.486328	-57.237331
4698.730469	-53.788883
4698.974609	-53.578426
4699.218750	-56.469093
4699.462891	-54.012985
4699.707031	-55.993271
4699.951172	-54.114727
4700.195312	-55.022564
4700.439453	-53.366913
4700.683594	-53.048893
4700.927734	-58.027058
4701.171875	-54.304283
4701.416016	-53.585575
4701.660156	-53.992523
4701.904297	-57.330360
4702.148438	-55.707535
4702.392578	-55.869774
4702.636719	-57.549656
4702.880859	-54.462921
4703.125000	-56.976723
4703.369141	-54.359318
4703.613281	-53.027756
4703.857422	-57.524811
4704.101562	-52.010422
4704.345703	-52.748436
4704.589844	-53.244858
4704.833984	-54.618164
4705.078125	-52.927139
4705.322266	-54.746719
4705.566406	-54.168365
4705.810547	-56.127911
4706.054688	-56.002155
4706.298828	-53.652634
4706.542969	-54.845207
4706.787109	-52.445881
4707.031250	-53.122715
4707.275391	-53.456009
4707.519531	-58.229988
4707.763672	-54.541534
4708.007812	-55.271313
4708.251953	-55.939087
4708.496094	-59.706573
4708.740234	-52.598640
4708.984375	-56.656368
4709.228516	-56.522472
4709.472656	-53.582958
4709.716797	-59.748253
4709.960938	-55.459934
4710.205078	-53.994419
4710.449219	-55.824490
4710.693359	-56.270020
4710.937500	-58.905106
4711.181641	-57.019745
4711.425781	-55.780655
4711.669922	-59.261436
4711.914062	-57.105850
4712.158203	-57.029030
4712.402344	-53.662037
4712.646484	-56.502567
4712.890625	-59.268990
4713.134766	-55.312416
4713.378906	-58.715046
4713.623047	-55.155685
4713.867188	-53.945953
4714.111328	-56.952835
4714.355469	-56.480095
4714.599609	-55.483368
4714.843750	-54.572399
4715.087891	-53.904709
4715.332031	-55.719467
4715.576172	-54.943375
4715.820312	-56.823273
4716.064453	-53.130352
4716.308594	-53.521915
4716.552734	-54.693466
4716.796875	-54.676113
4717.041016	-55.127430
4717.285156	-54.880695
4717.529297	-55.254158
4717.773438	-55.614250
4718.017578	-58.274193
4718.261719	-57.881401
4718.505859	-55.863625
4718.750000	-58.181686
4718.994141	-56.772583
4719.238281	-59.249550
4719.482422	-60.254471
4719.726562	-56.106468
4719.970703	-58.188099
4720.214844	-58.965385
4720.458984	-57.005024
4720.703125	-57.761662
4720.947266	-59.565308
4721.191406	-58.624092
4721.435547	-56.179996
4721.679688	-59.022995
4721.923828	-56.394043
4722.167969	-57.808361
4722.412109	-60.275627
4722.656250	-58.278122
4722.900391	-57.797829
4723.144531	-60.460178
4723.388672	-58.151142
4723.632812	-57.408703
4723.876953	-57.375217
4724.121094	-57.642151
4724.365234	-57.771599
4724.609375	-58.995209
4724.853516	-56.964649
4725.097656	-60.525047
4725.341797	-56.680996
4725.585938	-55.135509
4725.830078	-58.651566
4726.074219	-58.178421
4726.318359	-60.850967
4726.562500	-57.256851
4726.806641	-57.634613
4727.050781	-59.722183
4727.294922	-58.646053
4727.539062	-57.512661
4727.783203	-57.105473
4728.027344	-59.124191
4728.271484	-58.422611
4728.515625	-55.820267
4728.759766	-56.840580
4729.003906	-58.100319
4729.248047	-61.295765
4729.492188	-56.684570
4729.736328	-57.307487
4729.980469	-59.425911
4730.224609	-60.997131
4730.468750	-59.944374
4730.712891	-58.724201
4730.957031	-59.221054
4731.201172	-60.739456
4731.445312	-57.262936
4731.689453	-58.907475
4731.933594	-58.781387
4732.177734	-58.827354
4732.421875	-57.752033
4732.666016	-57.989204
4732.910156	-58.510792
4733.154297	-56.645416
4733.398438	-61.944485
4733.642578	-59.413631
4733.886719	-58.766731
4734.130859	-58.845558
4734.375000	-57.735168
4734.619141	-57.482559
4734.863281	-61.253338
4735.107422	-60.077374
4735.351562	-62.218670
4735.595703	-61.057457
4735.839844	-63.506821
4736.083984	-61.365910
4736.328125	-58.579521
4736.572266	-57.671902
4736.816406	-60.093277
4737.060547	-58.647598
4737.304688	-59.669971
4737.548828	-58.852642
4737.792969	-56.340950
4738.037109	-57.543850
4738.281250	-58.862453
4738.525391	-56.860043
4738.769531	-62.753376
4739.013672	-57.467327
4739.257812	-57.354477
4739.501953	-60.733440
4739.746094	-59.504658
4739.990234	-61.834293
4740.234375	-58.090034
4740.478516	-61.093994
4740.722656	-57.988663
4740.966797	-58.773136
4741.210938	-62.893215
4741.455078	-57.183983
4741.699219	-58.094532
4741.943359	-58.956871
4742.187500	-59.244411
4742.431641	-61.689907
4742.675781	-59.755135
4742.919922	-63.749588
4743.164062	-58.309570
4743.408203	-58.713264
4743.652344	-60.021328
4743.896484	-60.624470
4744.140625	-59.216011
4744.384766	-60.583782
4744.628906	-63.414085
4744.873047	-62.481834
4745.117188	-61.442791
4745.361328	-60.528175
4745.605469	-58.080357
4745.849609	-58.582554
4746.093750	-59.407326
4746.337891	-60.471848
4746.582031	-59.797478
4746.826172	-62.487518
4747.070312	-59.406403
4747.314453	-58.289322
4747.558594	-59.532539
4747.802734	-59.343483
4748.046875	-58.753754
4748.291016	-60.186119
4748.535156	-60.456448
4748.779297	-59.662773
4749.023438	-56.788654
4749.267578	-59.433987
4749.511719	-58.336807
4749.755859	-58.918930
4750.000000	-57.855865
4750.244141	-58.665768
4750.488281	-59.622803
4750.732422	-62.145245
4750.976562	-61.337448
4751.220703	-60.981270
4751.464844	-62.229645
4751.708984	-60.831669
4751.953125	-60.109955
4752.197266	-60.322643
4752.441406	-62.626232
4752.685547	-59.683544
4752.929688	-61.871319
4753.173828	-62.478264
4753.417969	-59.140488
4753.662109	-60.339191
4753.906250	-63.089516
4754.150391	-58.161549
4754.394531	-61.556339
4754.638672	-62.929871
4754.882812	-63.459644
4755.126953	-62.326992
4755.371094	-65.236908
4755.615234	-62.740101
4755.859375	-61.566895
4756.103516	-61.358776
4756.347656	-62.549168
4756.591797	-59.944626
4756.835938	-59.997353
4757.080078	-62.093658
4757.324219	-61.916096
4757.568359	-61.709293
4757.812500	-63.307507
4758.056641	-63.440231
4758.300781	-62.794113
4758.544922	-61.271618
4758.789062	-63.294308
4759.033203	-63.718491
4759.277344	-62.614220
4759.521484	-63.673912
4759.765625	-62.841789
4760.009766	-59.689709
4760.253906	-58.674664
4760.498047	-62.396580
4760.742188	-62.544739
4760.986328	-63.145866
4761.230469	-62.480949
4761.474609	-61.806992
4761.718750	-62.788624
4761.962891	-62.884731
4762.207031	-67.704544
4762.451172	-62.054321
4762.695312	-59.648289
4762.939453	-64.500412
4763.183594	-66.674492
4763.427734	-62.752338
4763.671875	-62.013489
4763.916016	-64.265800
4764.160156	-60.444145
4764.404297	-61.255142
4764.648438	-61.923946
4764.892578	-65.409561
4765.136719	-60.822803
4765.380859	-62.362728
4765.625000	-60.733219
4765.869141	-63.466129
4766.113281	-60.134956
4766.357422	-59.698540
4766.601562	-63.106709
4766.845703	-58.629219
4767.089844	-60.459747
4767.333984	-59.760067
4767.578125	-62.453537
4767.822266	-63.548836
4768.066406	-65.546669
4768.310547	-65.524841
4768.554688	-59.771591
4768.798828	-62.745472
4769.042969	-59.240948
4769.287109	-62.042080
4769.531250	-63.781521
4769.775391	-61.106709
4770.019531	-59.329700
4770.263672	-61.882500
4770.507812	-62.094444
4770.751953	-63.155678
4770.996094	-64.187759
4771.240234	-63.521770
4771.484375	-60.582287
4771.728516	-61.138973
4771.972656	-62.234417
4772.216797	-62.336777
4772.460938	-61.771935
4772.705078	-63.319618
4772.949219	-63.870934
4773.193359	-63.300186
4773.437500	-63.088860
4773.681641	-60.668411
4773.925781	-63.676132
4774.169922	-62.447788
4774.414062	-63.111210
4774.658203	-61.163944
4774.902344	-61.097664
4775.146484	-66.119865
4775.390625	-61.998871
4775.634766	-66.733116
4775.878906	-62.949474
4776.123047	-63.398365
4776.367188	-64.486145
4776.611328	-62.554405
4776.855469	-60.483494
4777.099609	-60.672192
4777.343750	-64.909515
4777.587891	-63.549866
4777.832031	-61.701733
4778.076172	-60.926159
4778.320312	-64.156189
4778.564453	-63.826878
4778.808594	-64.708595
4779.052734	-62.085506
4779.296875	-59.332657
4779.541016	-60.449688
4779.785156	-61.064484
4780.029297	-65.659485
4780.273438	-62.226246
4780.517578	-61.592815
4780.761719	-65.145844
4781.005859	-64.715248
4781.250000	-64.514717
4781.494141	-64.471413
4781.738281	-61.198547
4781.982422	-63.151672
4782.226562	-62.336758
4782.470703	-66.747841
4782.714844	-65.304947
4782.958984	-65.047470
4783.203125	-63.015621
4783.447266	-61.020061
4783.691406	-67.627251
4783.935547	-66.333824
4784.179688	-63.263981
4784.423828	-66.693916
4784.667969	-61.878414
4784.912109	-64.825523
4785.156250	-63.750385
4785.400391	-65.236534
4785.644531	-65.719574
4785.888672	-63.744598
4786.132812	-66.770447
4786.376953	-63.490955
4786.621094	-63.955563
4786.865234	-60.744522
4787.109375	-63.949841
4787.353516	-63.448757
4787.597656	-62.410206
4787.841797	-63.469166
4788.085938	-64.611687
4788.330078	-65.206367
4788.574219	-67.993271
4788.818359	-64.655441
4789.062500	-64.135597
4789.306641	-63.323143
4789.550781	-63.176292
4789.794922	-63.384380
4790.039062	-64.582016
4790.283203	-65.828484
4790.527344	-68.229073
4790.771484	-66.487862
4791.015625	-64.598129
4791.259766	-65.877731
4791.503906	-63.886803
4791.748047	-65.211578
4791.992188	-64.616051
4792.236328	-64.547104
4792.480469	-64.726051
4792.724609	-64.713806
4792.968750	-66.356743
4793.212891	-65.013519
4793.457031	-63.541759
4793.701172	-63.199142
4793.945312	-64.156593
4794.189453	-63.071262
4794.433594	-62.595154
4794.677734	-67.337547
4794.921875	-63.442341
4795.166016	-61.998325
4795.410156	-62.980469
4795.654297	-65.048157
4795.898438	-61.489502
4796.142578	-61.549141
4796.386719	-67.622032
4796.630859	-67.065804
4796.875000	-65.044952
4797.119141	-65.386108
4797.363281	-63.458775
4797.607422	-62.149200
4797.851562	-67.790451
4798.095703	-66.001358
4798.339844	-66.989059
4798.583984	-60.597446
4798.828125	-63.722931
4799.072266	-65.197601
4799.316406	-63.876781
4799.560547	-64.406494
4799.804688	-66.096809
4800.048828	-66.195496
4800.292969	-67.316605
4800.537109	-63.282974
4800.781250	-64.296722
4801.025391	-64.081398
4801.269531	-62.800064
4801.513672	-66.115387
4801.757812	-64.427773
4802.001953	-65.561272
4802.246094	-64.538124
4802.490234	-62.295296
4802.734375	-64.596153
4802.978516	-63.615276
4803.222656	-67.507996
4803.466797	-64.501419
4803.710938	-64.811096
4803.955078	-65.696190
4804.199219	-63.452522
4804.443359	-65.269539
4804.687500	-65.003777
4804.931641	-63.748711
4805.175781	-65.408974
4805.419922	-63.975037
4805.664062	-66.169258
4805.908203	-65.315941
4806.152344	-64.555000
4806.396484	-64.722588
4806.640625	-64.040504
4806.884766	-62.955540
4807.128906	-64.507133
4807.373047	-59.597698
4807.617188	-65.565422
4807.861328	-64.065147
4808.105469	-64.028053
4808.349609	-65.115089
4808.593750	-66.183189
4808.837891	-62.121819
4809.082031	-64.443169
4809.326172	-63.369576
4809.570312	-63.463028
4809.814453	-64.806671
4810.058594	-63.327229
4810.302734	-63.793442
4810.546875	-63.595394
4810.791016	-66.194481
4811.035156	-64.974129
4811.279297	-66.071457
4811.523438	-63.152954
4811.767578	-64.758949
4812.011719	-66.204597
4812.255859	-66.511467
4812.500000	-64.868416
4812.744141	-67.248520
4812.988281	-62.967579
4813.232422	-63.859249
4813.476562	-68.332161
4813.720703	-64.584023
4813.964844	-65.364967
4814.208984	-65.349930
4814.453125	-66.904625
4814.697266	-65.552261
4814.941406	-65.249451
4815.185547	-67.166260
4815.429688	-64.468803
4815.673828	-64.892982
4815.917969	-68.330208
4816.162109	-67.320213
4816.406250	-67.089958
4816.650391	-67.304970
4816.894531	-65.045197
4817.138672	-66.147041
4817.382812	-65.411728
4817.626953	-66.235428
4817.871094	-65.775238
4818.115234	-68.685188
4818.359375	-67.127068
4818.603516	-69.685944
4818.847656	-64.756264
4819.091797	-66.000984
4819.335938	-64.318222
4819.580078	-66.444153
4819.824219	-65.908516
4820.068359	-63.072006
4820.312500	-68.135056
4820.556641	-67.524757
4820.800781	-63.617092
4821.044922	-64.789047
4821.289062	-66.551254
4821.533203	-67.558586
4821.777344	-67.179085
4822.021484	-64.382195
4822.265625	-63.707672
4822.509766	-63.643261
4822.753906	-69.656281
4822.998047	-68.243744
4823.242188	-65.671684
4823.486328	-67.775810
4823.730469	-66.410225
4823.974609	-65.680984
4824.218750	-66.240120
4824.462891	-68.629158
4824.707031	-63.282276
4824.951172	-65.367538
4825.195312	-68.240738
4825.439453	-67.774857
4825.683594	-66.161705
4825.927734	-66.206444
4826.171875	-66.553444
4826.416016	-64.987961
4826.660156	-65.882530
4826.904297	-65.180115
4827.148438	-64.870377
4827.392578	-66.768639
4827.636719	-66.330162
4827.880859	-68.492119
4828.125000	-66.983307
4828.369141	-65.179375
4828.613281	-66.214363
4828.857422	-65.899025
4829.101562	-68.801857
4829.345703	-66.381569
4829.589844	-66.859337
4829.833984	-63.156391
4830.078125	-67.084229
4830.322266	-65.531746
4830.566406	-65.247826
4830.810547	-67.257751
4831.054688	-66.537384
4831.298828	-67.197891
4831.542969	-66.458023
4831.787109	-64.345871
4832.031250	-66.187050
4832.275391	-67.827805
4832.519531	-68.398041
4832.763672	-67.436790
4833.007812	-65.274582
4833.251953	-64.948517
4833.496094	-66.646194
4833.740234	-64.141792
4833.984375	-66.133888
4834.228516	-66.734436
4834.472656	-65.905876
4834.716797	-65.986137
4834.960938	-69.046234
4835.205078	-67.627640
4835.449219	-65.383095
4835.693359	-66.384003
4835.937500	-64.897232
4836.181641	-64.951881
4836.425781	-66.367722
4836.669922	-65.803612
4836.914062	-63.959038
4837.158203	-67.838722
4837.402344	-65.917107
4837.646484	-65.880173
4837.890625	-66.741470
4838.134766	-68.118698
4838.378906	-66.747917
4838.623047	-66.649002
4838.867188	-65.855804
4839.111328	-67.292511
4839.355469	-66.746941
4839.599609	-67.470039
4839.843750	-64.329346
4840.087891	-67.887718
4840.332031	-68.264572
4840.576172	-67.790146
4840.820312	-64.944054
4841.064453	-66.159050
4841.308594	-71.343803
4841.552734	-68.241409
4841.796875	-65.552521
4842.041016	-62.686340
4842.285156	-68.737839
4842.529297	-69.787285
4842.773438	-71.136612
4843.017578	-70.298317
4843.261719	-65.118034
4843.505859	-67.005424
4843.750000	-69.204346
4843.994141	-69.657356
4844.238281	-68.325920
4844.482422	-69.667542
4844.726562	-63.608513
4844.970703	-66.307594
4845.214844	-67.816597
4845.458984	-65.824379
4845.703125	-69.287766
4845.947266	-70.458717
4846.191406	-68.298584
4846.435547	-66.808937
4846.679688	-68.374947
4846.923828	-71.724152
4847.167969	-68.057846
4847.412109	-66.352432
4847.656250	-65.433960
4847.900391	-66.198669
4848.144531	-68.186958
4848.388672	-65.766525
4848.632812	-66.832291
4848.876953	-66.656364
4849.121094	-63.895966
4849.365234	-66.278618
4849.609375	-69.699409
4849.853516	-66.647514
4850.097656	-67.800919
4850.341797	-66.504837
4850.585938	-66.835976
4850.830078	-66.903397
4851.074219	-69.375999
4851.318359	-67.819107
4851.562500	-69.704819
4851.806641	-69.497231
4852.050781	-68.314659
4852.294922	-67.626350
4852.539062	-67.048759
4852.783203	-68.364128
4853.027344	-66.813583
4853.271484	-67.222755
4853.515625	-67.605896
4853.759766	-67.425125
4854.003906	-68.979095
4854.248047	-68.073128
4854.492188	-67.413399
4854.736328	-65.993477
4854.980469	-66.624596
4855.224609	-65.906616
4855.468750	-67.643250
4855.712891	-70.583488
4855.957031	-69.400505
4856.201172	-64.312134
4856.445312	-67.322075
4856.689453	-66.429298
4856.933594	-66.549194
4857.177734	-67.324638
4857.421875	-65.208191
4857.666016	-68.283005
4857.910156	-71.037064
4858.154297	-68.611343
4858.398438	-66.390968
4858.642578	-70.136749
4858.886719	-64.659515
4859.130859	-68.081619
4859.375000	-64.163383
4859.619141	-67.369827
4859.863281	-65.761864
4860.107422	-68.078232
4860.351562	-68.006569
4860.595703	-66.314484
4860.839844	-65.588860
4861.083984	-64.896576
4861.328125	-64.844475
4861.572266	-68.538139
4861.816406	-69.147446
4862.060547	-66.572525
4862.304688	-67.754822
4862.548828	-70.009453
4862.792969	-68.549042
4863.037109	-68.713623
4863.281250	-70.731743
4863.525391	-68.721138
4863.769531	-69.569481
4864.013672	-67.856705
4864.257812	-67.535255
4864.501953	-69.583855
4864.746094	-68.125336
4864.990234	-65.899223
4865.234375	-65.606308
4865.478516	-66.467293
4865.722656	-67.345764
4865.966797	-68.950310
4866.210938	-69.177147
4866.455078	-70.930832
4866.699219	-69.408585
4866.943359	-68.244324
4867.187500	-71.500763
4867.431641	-71.335983
4867.675781	-66.819016
4867.919922	-70.390633
4868.164062	-67.991379
4868.408203	-69.104454
4868.652344	-65.312965
4868.896484	-67.839928
4869.140625	-66.705215
4869.384766	-65.696846
4869.628906	-66.483894
4869.873047	-69.839752
4870.117188	-68.084206
4870.361328	-68.345451
4870.605469	-67.681229
4870.849609	-66.002434
4871.093750	-68.619942
4871.337891	-67.497299
4871.582031	-69.191360
4871.826172	-68.395996
4872.070312	-66.465157
4872.314453	-69.231567
4872.558594	-66.588783
4872.802734	-68.546593
4873.046875	-66.232567
4873.291016	-70.395088
4873.535156	-69.090820
4873.779297	-67.504387
4874.023438	-66.744789
4874.267578	-70.126892
4874.511719	-69.029305
4874.755859	-69.243721
4875.000000	-70.161156
4875.244141	-69.616241
4875.488281	-68.105064
4875.732422	-67.118637
4875.976562	-69.815987
4876.220703	-66.257950
4876.464844	-71.600945
4876.708984	-67.143639
4876.953125	-66.276176
4877.197266	-69.137543
4877.441406	-68.660225
4877.685547	-68.181923
4877.929688	-67.076576
4878.173828	-66.092377
4878.417969	-67.307610
4878.662109	-66.822067
4878.906250	-66.581894
4879.150391	-66.602516
4879.394531	-68.644493
4879.638672	-67.581894
4879.882812	-67.988243
4880.126953	-68.773422
4880.371094	-69.634987
4880.615234	-69.766182
4880.859375	-70.736496
4881.103516	-69.704651
4881.347656	-68.754158
4881.591797	-68.539223
4881.835938	-66.542877
4882.080078	-68.860809
4882.324219	-67.463509
4882.568359	-67.120636
4882.812500	-74.017242
4883.056641	-67.199615
4883.300781	-67.696205
4883.544922	-66.471039
4883.789062	-68.954155
4884.033203	-68.495438
4884.277344	-69.219818
4884.521484	-69.195229
4884.765625	-68.787041
4885.009766	-67.615921
4885.253906	-66.427155
4885.498047	-69.746849
4885.742188	-68.545029
4885.986328	-70.213570
4886.230469	-72.633583
4886.474609	-69.140846
4886.718750	-68.908134
4886.962891	-68.895309
4887.207031	-66.095161
4887.451172	-66.021988
4887.695312	-68.522110
4887.939453	-68.498573
4888.183594	-68.494194
4888.427734	-69.963081
4888.671875	-67.204155
4888.916016	-67.093971
4889.160156	-67.955627
4889.404297	-71.498878
4889.648438	-65.814514
4889.892578	-67.426247
4890.136719	-68.064575
4890.380859	-67.459808
4890.625000	-66.879074
4890.869141	-67.162575
4891.113281	-71.865425
4891.357422	-68.113586
4891.601562	-69.218353
4891.845703	-67.850151
4892.089844	-70.431549
4892.333984	-68.024925
4892.578125	-66.535332
4892.822266	-65.867142
4893.066406	-65.555244
4893.310547	-70.314911
4893.554688	-71.990013
4893.798828	-72.316238
4894.042969	-70.243393
4894.287109	-71.888367
4894.531250	-70.908409
