Frequency (Hz)	Level (dB)
4232.421875	-57.702942
4232.910156	-56.529125
4233.398438	-55.801491
4233.886719	-57.793137
4234.375000	-56.572613
4234.863281	-54.864403
4235.351562	-56.518513
4235.839844	-57.452160
4236.328125	-56.805279
4236.816406	-57.506531
4237.304688	-58.961483
4237.792969	-56.301670
4238.281250	-57.676159
4238.769531	-59.028481
4239.257812	-57.399376
4239.746094	-57.123917
4240.234375	-56.151161
4240.722656	-55.867271
4241.210938	-57.201340
4241.699219	-55.969147
4242.187500	-56.906120
4242.675781	-54.602772
4243.164062	-58.056767
4243.652344	-55.785717
4244.140625	-56.857967
4244.628906	-55.602692
4245.117188	-55.838192
4245.605469	-54.812622
4246.093750	-58.106056
4246.582031	-56.563423
4247.070312	-57.626373
4247.558594	-55.754669
4248.046875	-57.433155
4248.535156	-56.408958
4249.023438	-57.012791
4249.511719	-56.109505
4250.000000	-56.231415
4250.488281	-55.564896
4250.976562	-54.627617
4251.464844	-54.651642
4251.953125	-56.586063
4252.441406	-56.833717
4252.929688	-56.629158
4253.417969	-56.315506
4253.906250	-55.324825
4254.394531	-54.928780
4254.882812	-56.309158
4255.371094	-54.964962
4255.859375	-57.262115
4256.347656	-57.932636
4256.835938	-55.044346
4257.324219	-56.223717
4257.812500	-57.373451
4258.300781	-55.265343
4258.789062	-54.398125
4259.277344	-58.427578
4259.765625	-55.158699
4260.253906	-55.722507
4260.742188	-55.775082
4261.230469	-53.849609
4261.718750	-55.408791
4262.207031	-54.511532
4262.695312	-55.311855
4263.183594	-54.364925
4263.671875	-54.781219
4264.160156	-57.934383
4264.648438	-55.175854
4265.136719	-55.434296
4265.625000	-55.255489
4266.113281	-56.922756
4266.601562	-57.006733
4267.089844	-58.724125
4267.578125	-56.231327
4268.066406	-55.627300
4268.554688	-56.810135
4269.042969	-56.546001
4269.531250	-52.934315
4270.019531	-54.978786
4270.507812	-54.089382
4270.996094	-55.588909
4271.484375	-55.840969
4271.972656	-53.343716
4272.460938	-54.851231
4272.949219	-54.637493
4273.437500	-55.245281
4273.925781	-53.984562
4274.414062	-55.713978
4274.902344	-55.572151
4275.390625	-54.672604
4275.878906	-54.809391
4276.367188	-55.044308
4276.855469	-53.678047
4277.343750	-54.437546
4277.832031	-54.518970
4278.320312	-55.453918
4278.808594	-55.472572
4279.296875	-56.750500
4279.785156	-55.137810
4280.273438	-54.885136
4280.761719	-55.750011
4281.250000	-54.212379
4281.738281	-57.122200
4282.226562	-56.039524
4282.714844	-54.601528
4283.203125	-55.381050
4283.691406	-55.962284
4284.179688	-54.776138
4284.667969	-56.851711
4285.156250	-54.302193
4285.644531	-55.761463
4286.132812	-55.918568
4286.621094	-54.438728
4287.109375	-56.165249
4287.597656	-53.303032
4288.085938	-56.583675
4288.574219	-54.506371
4289.062500	-54.682739
4289.550781	-52.919525
4290.039062	-54.592850
4290.527344	-56.116142
4291.015625	-55.428818
4291.503906	-56.129639
4291.992188	-55.055672
4292.480469	-54.352257
4292.968750	-54.087105
4293.457031	-53.152378
4293.945312	-53.284916
4294.433594	-53.911636
4294.921875	-53.361015
4295.410156	-53.870152
4295.898438	-53.674644
4296.386719	-54.654251
4296.875000	-54.391285
4297.363281	-53.562740
4297.851562	-53.838486
4298.339844	-56.945347
4298.828125	-55.359272
4299.316406	-52.803909
4299.804688	-55.404781
4300.292969	-53.801758
4300.781250	-54.351952
4301.269531	-52.956215
4301.757812	-50.009403
4302.246094	-51.499989
4302.734375	-52.648327
4303.222656	-54.157585
4303.710938	-54.540436
4304.199219	-53.146770
4304.687500	-53.135578
4305.175781	-54.943066
4305.664062	-54.468880
4306.152344	-52.649307
4306.640625	-53.294964
4307.128906	-54.277512
4307.617188	-55.110340
4308.105469	-54.522331
4308.593750	-54.873569
4309.082031	-53.421520
4309.570312	-51.621807
4310.058594	-56.761410
4310.546875	-55.716206
4311.035156	-52.691643
4311.523438	-52.483730
4312.011719	-54.311295
4312.500000	-53.207695
4312.988281	-54.710350
4313.476562	-55.771984
4313.964844	-54.294678
4314.453125	-54.498611
4314.941406	-51.622242
4315.429688	-55.389187
4315.917969	-50.320004
4316.406250	-53.404369
4316.894531	-51.999123
4317.382812	-53.928658
4317.871094	-50.999649
4318.359375	-53.077477
4318.847656	-51.360443
4319.335938	-52.933159
4319.824219	-51.719772
4320.312500	-51.802036
4320.800781	-51.215168
4321.289062	-51.943527
4321.777344	-54.238102
4322.265625	-54.592037
4322.753906	-53.274933
4323.242188	-52.899086
4323.730469	-52.648689
4324.218750	-54.257095
4324.707031	-52.515282
4325.195312	-50.635590
4325.683594	-52.664135
4326.171875	-50.399902
4326.660156	-51.691574
4327.148438	-50.652943
4327.636719	-52.000015
4328.125000	-52.457630
4328.613281	-51.960621
4329.101562	-51.786125
4329.589844	-51.562088
4330.078125	-51.408325
4330.566406	-50.430088
4331.054688	-54.081863
4331.542969	-52.966446
4332.031250	-50.206066
4332.519531	-51.218063
4333.007812	-51.143105
4333.496094	-51.651119
4333.984375	-51.112598
4334.472656	-51.432922
4334.960938	-53.139469
4335.449219	-52.428226
4335.937500	-49.838013
4336.425781	-51.970268
4336.914062	-52.383308
4337.402344	-49.617180
4337.890625	-51.032597
4338.378906	-50.544846
4338.867188	-53.256813
4339.355469	-52.150414
4339.843750	-52.117626
4340.332031	-54.367538
4340.820312	-53.260429
4341.308594	-51.703671
4341.796875	-51.341976
4342.285156	-54.735115
4342.773438	-50.540565
4343.261719	-50.404072
4343.750000	-51.292671
4344.238281	-48.059551
4344.726562	-51.282017
4345.214844	-51.846851
4345.703125	-53.184792
4346.191406	-52.857502
4346.679688	-52.984459
4347.167969	-53.435532
4347.656250	-51.264832
4348.144531	-49.536278
4348.632812	-50.953255
4349.121094	-48.600719
4349.609375	-50.073982
4350.097656	-51.992184
4350.585938	-51.085896
4351.074219	-51.176857
4351.562500	-53.716625
4352.050781	-50.540657
4352.539062	-50.467995
4353.027344	-50.845787
4353.515625	-50.703766
4354.003906	-48.133320
4354.492188	-49.926586
4354.980469	-50.387344
4355.468750	-49.893852
4355.957031	-50.545029
4356.445312	-50.969074
4356.933594	-52.665241
4357.421875	-51.279045
4357.910156	-50.453098
4358.398438	-51.636814
4358.886719	-49.101048
4359.375000	-50.033432
4359.863281	-49.613068
4360.351562	-48.747494
4360.839844	-50.095898
4361.328125	-51.029545
4361.816406	-52.287907
4362.304688	-48.953697
4362.792969	-50.305576
4363.281250	-50.168781
4363.769531	-47.772289
4364.257812	-50.191849
4364.746094	-49.081570
4365.234375	-48.213268
4365.722656	-48.274715
4366.210938	-50.154865
4366.699219	-50.747314
4367.187500	-48.321495
4367.675781	-49.699749
4368.164062	-49.652390
4368.652344	-47.787895
4369.140625	-49.976337
4369.628906	-49.757999
4370.117188	-48.234955
4370.605469	-46.788189
4371.093750	-49.727566
4371.582031	-49.561584
4372.070312	-49.788738
4372.558594	-49.668999
4373.046875	-47.669605
4373.535156	-48.402603
4374.023438	-49.683235
4374.511719	-51.822144
4375.000000	-49.360573
4375.488281	-46.102901
4375.976562	-47.435272
4376.464844	-48.698406
4376.953125	-47.748512
4377.441406	-48.745068
4377.929688	-49.613003
4378.417969	-50.725830
4378.906250	-49.470173
4379.394531	-49.130005
4379.882812	-48.990772
4380.371094	-47.989548
4380.859375	-48.188137
4381.347656	-48.109192
4381.835938	-49.891003
4382.324219	-48.899296
4382.812500	-48.686996
4383.300781	-48.586357
4383.789062	-49.014656
4384.277344	-49.640137
4384.765625	-49.441170
4385.253906	-49.074657
4385.742188	-50.816345
4386.230469	-50.374321
4386.718750	-49.081280
4387.207031	-48.057289
4387.695312	-46.839993
4388.183594	-48.560947
4388.671875	-48.136986
4389.160156	-48.476212
4389.648438	-46.704796
4390.136719	-47.109577
4390.625000	-47.741055
4391.113281	-49.474915
4391.601562	-49.933693
4392.089844	-48.596756
4392.578125	-50.259846
4393.066406	-46.992592
4393.554688	-47.111794
4394.042969	-49.539230
4394.531250	-47.254768
4395.019531	-47.959846
4395.507812	-48.186871
4395.996094	-47.381939
4396.484375	-50.493038
4396.972656	-47.830280
4397.460938	-48.298355
4397.949219	-48.995415
4398.437500	-48.978134
4398.925781	-49.391422
4399.414062	-47.346607
4399.902344	-47.799583
4400.390625	-47.015099
4400.878906	-49.937630
4401.367188	-48.162437
4401.855469	-51.558529
4402.343750	-50.454742
4402.832031	-49.256691
4403.320312	-48.704334
4403.808594	-49.119904
4404.296875	-49.858379
4404.785156	-51.929066
4405.273438	-51.059570
4405.761719	-49.045937
4406.250000	-46.537956
4406.738281	-46.367939
4407.226562	-49.993439
4407.714844	-49.682758
4408.203125	-48.101421
4408.691406	-47.430042
4409.179688	-49.565815
4409.667969	-46.629238
4410.156250	-47.719193
4410.644531	-47.583447
4411.132812	-49.335018
4411.621094	-50.418537
4412.109375	-51.421818
4412.597656	-48.997330
4413.085938	-48.117569
4413.574219	-49.776367
4414.062500	-48.740990
4414.550781	-50.256691
4415.039062	-50.473331
4415.527344	-48.910580
4416.015625	-48.326584
4416.503906	-49.443920
4416.992188	-48.544212
4417.480469	-50.076839
4417.968750	-47.496864
4418.457031	-48.769318
4418.945312	-47.733990
4419.433594	-49.276573
4419.921875	-47.586212
4420.410156	-48.788971
4420.898438	-48.278221
4421.386719	-48.583881
4421.875000	-48.026260
4422.363281	-48.242344
4422.851562	-50.582104
4423.339844	-48.740204
4423.828125	-50.784191
4424.316406	-47.661453
4424.804688	-47.254089
4425.292969	-49.357433
4425.781250	-50.969860
4426.269531	-50.032188
4426.757812	-49.910172
4427.246094	-49.714596
4427.734375	-48.011452
4428.222656	-49.081528
4428.710938	-51.132053
4429.199219	-49.948952
4429.687500	-48.988041
4430.175781	-48.548248
4430.664062	-50.771564
4431.152344	-49.613495
4431.640625	-49.651428
4432.128906	-51.002548
4432.617188	-51.010986
4433.105469	-49.120388
4433.593750	-50.194984
4434.082031	-51.722389
4434.570312	-47.838802
4435.058594	-48.362095
4435.546875	-51.485565
4436.035156	-48.631786
4436.523438	-50.813702
4437.011719	-50.963974
4437.500000	-51.617645
4437.988281	-49.014576
4438.476562	-51.224728
4438.964844	-51.469604
4439.453125	-51.709255
4439.941406	-51.791073
4440.429688	-51.394989
4440.917969	-50.849998
4441.406250	-50.346054
4441.894531	-50.810341
4442.382812	-50.709137
4442.871094	-51.956249
4443.359375	-53.327209
4443.847656	-52.160992
4444.335938	-51.783901
4444.824219	-50.163681
4445.312500	-51.330502
4445.800781	-50.424660
4446.289062	-49.229050
4446.777344	-49.120720
4447.265625	-51.271431
4447.753906	-52.935413
4448.242188	-52.459568
4448.730469	-52.171631
4449.218750	-53.522587
4449.707031	-53.225010
4450.195312	-51.058376
4450.683594	-50.158340
4451.171875	-51.647076
4451.660156	-52.763279
4452.148438	-51.825146
4452.636719	-52.917339
4453.125000	-50.963154
4453.613281	-53.185154
4454.101562	-51.989876
4454.589844	-52.428829
4455.078125	-52.151802
4455.566406	-51.912609
4456.054688	-54.017681
4456.542969	-52.837185
4457.031250	-53.199799
4457.519531	-50.779804
4458.007812	-54.684383
4458.496094	-51.374115
4458.984375	-51.368504
4459.472656	-52.105949
4459.960938	-53.498829
4460.449219	-52.921135
4460.937500	-52.569962
4461.425781	-53.031742
4461.914062	-53.387188
4462.402344	-50.716911
4462.890625	-53.976158
4463.378906	-52.882759
4463.867188	-54.231110
4464.355469	-51.824295
4464.843750	-53.352940
4465.332031	-52.126701
4465.820312	-54.310055
4466.308594	-53.836430
4466.796875	-52.968845
4467.285156	-52.804863
4467.773438	-52.887722
4468.261719	-53.435581
4468.750000	-51.370331
4469.238281	-51.269543
4469.726562	-51.814133
4470.214844	-54.057842
4470.703125	-54.357517
4471.191406	-52.815441
4471.679688	-52.995792
4472.167969	-53.270176
4472.656250	-52.740295
4473.144531	-53.978710
4473.632812	-52.912357
4474.121094	-52.312515
4474.609375	-55.855755
4475.097656	-54.786736
4475.585938	-53.881813
4476.074219	-56.784687
4476.562500	-53.660580
4477.050781	-54.070133
4477.539062	-54.614719
4478.027344	-55.260742
4478.515625	-52.563759
4479.003906	-54.793110
4479.492188	-54.557770
4479.980469	-54.114231
4480.468750	-54.533562
4480.957031	-57.851784
4481.445312	-57.202106
4481.933594	-54.039459
4482.421875	-52.795399
4482.910156	-54.438667
4483.398438	-55.593452
4483.886719	-55.400993
4484.375000	-53.992447
4484.863281	-54.570007
4485.351562	-54.280117
4485.839844	-53.484203
4486.328125	-51.696232
4486.816406	-56.227486
4487.304688	-57.577965
4487.792969	-53.831104
4488.281250	-56.084602
4488.769531	-53.775463
4489.257812	-52.390533
4489.746094	-53.745632
4490.234375	-58.466484
4490.722656	-54.140270
4491.210938	-54.647514
4491.699219	-53.909836
4492.187500	-56.751896
4492.675781	-55.481346
4493.164062	-53.392109
4493.652344	-57.042404
4494.140625	-55.876652
4494.628906	-56.424652
4495.117188	-54.300926
4495.605469	-56.527557
4496.093750	-58.261650
4496.582031	-55.779297
4497.070312	-53.514011
4497.558594	-56.054173
4498.046875	-53.836750
4498.535156	-54.756519
4499.023438	-55.841717
4499.511719	-53.089458
4500.000000	-55.516781
4500.488281	-56.608742
4500.976562	-54.783142
4501.464844	-57.080284
4501.953125	-57.756500
4502.441406	-54.114197
4502.929688	-55.812725
4503.417969	-56.332279
4503.906250	-55.563530
4504.394531	-55.645813
4504.882812	-56.581009
4505.371094	-55.396267
4505.859375	-55.573120
4506.347656	-57.267574
4506.835938	-54.794724
4507.324219	-54.779778
4507.812500	-55.716278
4508.300781	-55.598663
4508.789062	-56.686474
4509.277344	-56.415703
4509.765625	-54.333946
4510.253906	-54.036983
4510.742188	-55.494209
4511.230469	-54.821953
4511.718750	-56.299992
4512.207031	-56.469822
4512.695312	-56.952450
4513.183594	-54.724422
4513.671875	-56.582325
4514.160156	-57.520554
4514.648438	-57.760811
4515.136719	-55.513618
4515.625000	-59.587215
4516.113281	-56.483215
4516.601562	-59.272884
4517.089844	-57.635918
4517.578125	-58.346786
4518.066406	-56.576355
4518.554688	-58.313068
4519.042969	-55.608810
4519.531250	-56.904198
4520.019531	-56.983803
4520.507812	-56.813618
4520.996094	-58.429409
4521.484375	-57.751499
4521.972656	-56.067841
4522.460938	-57.581284
4522.949219	-58.423103
4523.437500	-56.458473
4523.925781	-58.129570
4524.414062	-58.632481
4524.902344	-57.370392
4525.390625	-59.580742
4525.878906	-57.580975
4526.367188	-57.317875
4526.855469	-56.850815
4527.343750	-57.690723
4527.832031	-59.875298
4528.320312	-56.490044
4528.808594	-56.687855
4529.296875	-54.498024
4529.785156	-58.713543
4530.273438	-56.149006
4530.761719	-56.255291
4531.250000	-56.367935
4531.738281	-57.765240
4532.226562	-59.424534
4532.714844	-56.253559
4533.203125	-58.334148
4533.691406	-57.846302
4534.179688	-57.204857
4534.667969	-58.836769
4535.156250	-57.400818
4535.644531	-57.788074
4536.132812	-55.770695
4536.621094	-57.587685
4537.109375	-60.831905
4537.597656	-57.168114
4538.085938	-58.544285
4538.574219	-57.426693
4539.062500	-56.832893
4539.550781	-57.512726
4540.039062	-57.345848
4540.527344	-57.054783
4541.015625	-57.870487
4541.503906	-58.354225
4541.992188	-58.700409
4542.480469	-57.291599
4542.968750	-56.231197
4543.457031	-58.486885
4543.945312	-57.492657
4544.433594	-57.045589
4544.921875	-60.243382
4545.410156	-60.742756
4545.898438	-56.574905
4546.386719	-59.166386
4546.875000	-57.033237
4547.363281	-59.007324
4547.851562	-57.808582
4548.339844	-59.200401
4548.828125	-58.659573
4549.316406	-59.765934
4549.804688	-60.658672
4550.292969	-57.087051
4550.781250	-58.866768
4551.269531	-58.421349
4551.757812	-59.731144
4552.246094	-58.566315
4552.734375	-58.147579
4553.222656	-59.067047
4553.710938	-58.225796
4554.199219	-57.903324
4554.687500	-58.220772
4555.175781	-57.948803
4555.664062	-57.132851
4556.152344	-58.468594
4556.640625	-59.466373
4557.128906	-58.568966
4557.617188	-59.736450
4558.105469	-60.168060
4558.593750	-57.029266
4559.082031	-59.095417
4559.570312	-60.503685
4560.058594	-58.812222
4560.546875	-57.978405
4561.035156	-62.300186
4561.523438	-59.395752
4562.011719	-56.197990
4562.500000	-58.438210
4562.988281	-60.061256
4563.476562	-59.581562
4563.964844	-59.312107
4564.453125	-59.817097
4564.941406	-59.978443
4565.429688	-59.407307
4565.917969	-59.255852
4566.406250	-60.093403
4566.894531	-58.717129
4567.382812	-57.004036
4567.871094	-59.236496
4568.359375	-62.001259
4568.847656	-59.758862
4569.335938	-59.085281
4569.824219	-58.053040
4570.312500	-58.551296
4570.800781	-56.961063
4571.289062	-60.751823
4571.777344	-61.396164
4572.265625	-58.879341
4572.753906	-59.846706
4573.242188	-58.598907
4573.730469	-61.265507
4574.218750	-60.524216
4574.707031	-62.246704
4575.195312	-60.179897
4575.683594	-59.116615
4576.171875	-59.302906
4576.660156	-58.012386
4577.148438	-60.331203
4577.636719	-62.318974
4578.125000	-61.590652
4578.613281	-60.430519
4579.101562	-61.644367
4579.589844	-60.434074
4580.078125	-60.011139
4580.566406	-59.678123
4581.054688	-61.237225
4581.542969	-60.531651
4582.031250	-61.083710
4582.519531	-61.474892
4583.007812	-60.697178
4583.496094	-59.972874
4583.984375	-58.729546
4584.472656	-58.957336
4584.960938	-60.365826
4585.449219	-59.279606
4585.937500	-58.704693
4586.425781	-61.651886
4586.914062	-62.247082
4587.402344	-62.853333
4587.890625	-59.770123
4588.378906	-59.968899
4588.867188	-61.267990
4589.355469	-61.796494
4589.843750	-61.311028
4590.332031	-60.714039
4590.820312	-62.831497
4591.308594	-60.833286
4591.796875	-57.926064
4592.285156	-60.092762
4592.773438	-59.758640
4593.261719	-59.390953
4593.750000	-61.904034
4594.238281	-61.003681
4594.726562	-58.703121
4595.214844	-60.256744
4595.703125	-58.591545
4596.191406	-61.633282
4596.679688	-59.309380
4597.167969	-60.988544
4597.656250	-60.157181
4598.144531	-60.069191
4598.632812	-60.440884
4599.121094	-60.993176
4599.609375	-60.500149
4600.097656	-61.537289
4600.585938	-61.688236
4601.074219	-58.904217
4601.562500	-58.672684
4602.050781	-61.923214
4602.539062	-61.978931
4603.027344	-60.213215
4603.515625	-61.917622
4604.003906	-61.320229
4604.492188	-61.272648
4604.980469	-63.360664
4605.468750	-62.085934
4605.957031	-59.983425
4606.445312	-60.622986
4606.933594	-61.754219
4607.421875	-60.893974
4607.910156	-62.836761
4608.398438	-61.309612
4608.886719	-60.437798
4609.375000	-62.009605
4609.863281	-61.883972
4610.351562	-61.983227
4610.839844	-61.513836
4611.328125	-63.893177
4611.816406	-62.313660
4612.304688	-60.498192
4612.792969	-61.910019
4613.281250	-60.226723
4613.769531	-61.161163
4614.257812	-60.951160
4614.746094	-60.004917
4615.234375	-62.404659
4615.722656	-62.250450
4616.210938	-61.682732
4616.699219	-62.471027
4617.187500	-63.071075
4617.675781	-62.188004
4618.164062	-62.838737
4618.652344	-60.417049
4619.140625	-62.346092
4619.628906	-62.874008
4620.117188	-61.072727
4620.605469	-59.417309
4621.093750	-60.190311
4621.582031	-61.184635
4622.070312	-62.210579
4622.558594	-59.899479
4623.046875	-61.377445
4623.535156	-61.524773
4624.023438	-60.724781
4624.511719	-61.259377
4625.000000	-62.296921
4625.488281	-61.246098
4625.976562	-62.101360
4626.464844	-63.264923
4626.953125	-60.998543
4627.441406	-63.209160
4627.929688	-61.833195
4628.417969	-61.076275
4628.906250	-58.832069
4629.394531	-61.739128
4629.882812	-61.299923
4630.371094	-62.149609
4630.859375	-63.931374
4631.347656	-63.228447
4631.835938	-62.277401
4632.324219	-63.652401
4632.812500	-62.620911
4633.300781	-61.546463
4633.789062	-62.801525
4634.277344	-62.451981
4634.765625	-61.096367
4635.253906	-61.118397
4635.742188	-61.454693
4636.230469	-63.563374
4636.718750	-63.641285
4637.207031	-64.167381
4637.695312	-61.929520
4638.183594	-60.543262
4638.671875	-64.335533
4639.160156	-61.176964
4639.648438	-61.512199
4640.136719	-63.410858
4640.625000	-63.203495
4641.113281	-63.384987
4641.601562	-64.281693
4642.089844	-60.948380
4642.578125	-62.301132
4643.066406	-61.504181
4643.554688	-60.440689
4644.042969	-62.152000
4644.531250	-62.798244
4645.019531	-61.935726
4645.507812	-61.639484
4645.996094	-62.741920
4646.484375	-64.180054
4646.972656	-63.204884
4647.460938	-62.272583
4647.949219	-60.859711
4648.437500	-60.741787
4648.925781	-60.516350
4649.414062	-61.375748
4649.902344	-61.260693
4650.390625	-61.122787
4650.878906	-61.601120
4651.367188	-62.877602
4651.855469	-61.696648
4652.343750	-61.805794
4652.832031	-61.474957
4653.320312	-62.514935
4653.808594	-62.610283
4654.296875	-61.740791
4654.785156	-61.479893
4655.273438	-65.406548
4655.761719	-61.711571
4656.250000	-62.077286
4656.738281	-63.325230
4657.226562	-63.584343
4657.714844	-62.445911
4658.203125	-62.014393
4658.691406	-62.416790
4659.179688	-62.143009
4659.667969	-62.700809
4660.156250	-63.478466
4660.644531	-64.119774
4661.132812	-63.840691
4661.621094	-62.483696
4662.109375	-61.823154
4662.597656	-61.279850
4663.085938	-63.219200
4663.574219	-64.307175
4664.062500	-65.060730
4664.550781	-64.833679
4665.039062	-63.290661
4665.527344	-63.134651
4666.015625	-62.698017
4666.503906	-62.301594
4666.992188	-61.150776
4667.480469	-61.698933
4667.968750	-62.105469
4668.457031	-63.926540
4668.945312	-63.269024
4669.433594	-65.254265
4669.921875	-63.242714
4670.410156	-61.773495
4670.898438	-62.661659
4671.386719	-64.665230
4671.875000	-65.133919
4672.363281	-62.646080
4672.851562	-65.091850
4673.339844	-62.075314
4673.828125	-61.550591
4674.316406	-61.725368
4674.804688	-64.667679
4675.292969	-63.864067
4675.781250	-61.851326
4676.269531	-62.713936
4676.757812	-62.375294
4677.246094	-63.112415
4677.734375	-62.779213
4678.222656	-64.573021
4678.710938	-62.893021
4679.199219	-63.649872
4679.687500	-62.299088
4680.175781	-63.823318
4680.664062	-62.882084
4681.152344	-61.712204
4681.640625	-64.784355
4682.128906	-63.744946
4682.617188	-63.327579
4683.105469	-62.650547
4683.593750	-66.079193
4684.082031	-64.715080
4684.570312	-62.764973
4685.058594	-63.347095
4685.546875	-62.642559
4686.035156	-62.777142
4686.523438	-61.305290
4687.011719	-63.958973
4687.500000	-64.698463
4687.988281	-61.890129
4688.476562	-61.461464
4688.964844	-62.470779
4689.453125	-63.711533
4689.941406	-63.201199
4690.429688	-66.653358
4690.917969	-63.896278
4691.406250	-61.774670
4691.894531	-63.794094
4692.382812	-62.958439
4692.871094	-64.158401
4693.359375	-63.107384
4693.847656	-64.581253
4694.335938	-63.315929
4694.824219	-63.583183
4695.312500	-63.911884
4695.800781	-63.570827
4696.289062	-65.101250
4696.777344	-64.852890
4697.265625	-62.340103
4697.753906	-61.619732
4698.242188	-63.446972
4698.730469	-63.565460
4699.218750	-64.392242
4699.707031	-63.697147
4700.195312	-63.610298
4700.683594	-63.839848
4701.171875	-63.539520
4701.660156	-63.082798
4702.148438	-65.471176
4702.636719	-64.926247
4703.125000	-65.603249
4703.613281	-62.602444
4704.101562	-61.499191
4704.589844	-62.802921
4705.078125	-62.984966
4705.566406	-63.662121
4706.054688	-64.640945
4706.542969	-62.672119
4707.031250	-61.424995
4707.519531	-63.323368
4708.007812	-63.236633
4708.496094	-65.132607
4708.984375	-63.455978
4709.472656	-63.075195
4709.960938	-62.869808
4710.449219	-64.007607
4710.937500	-66.434952
4711.425781	-64.249031
4711.914062	-66.311234
4712.402344	-62.744061
4712.890625	-64.942993
4713.378906	-65.264214
4713.867188	-62.904022
4714.355469	-65.106445
4714.843750	-61.659378
4715.332031	-62.575600
4715.820312	-62.684902
4716.308594	-61.957314
4716.796875	-62.465847
4717.285156	-63.030674
4717.773438	-62.569656
4718.261719	-64.355164
4718.750000	-65.071022
4719.238281	-66.225807
4719.726562	-64.864311
4720.214844	-65.805389
4720.703125	-65.654556
4721.191406	-64.500381
4721.679688	-65.146011
4722.167969	-64.576157
4722.656250	-65.007278
4723.144531	-67.092300
4723.632812	-64.280235
4724.121094	-64.223114
4724.609375	-63.714226
4725.097656	-64.666618
4725.585938	-62.899563
4726.074219	-65.698967
4726.562500	-64.428032
4727.050781	-66.470840
4727.539062	-64.527046
4728.027344	-63.480923
4728.515625	-63.289219
4729.003906	-64.088737
4729.492188	-64.447861
4729.980469	-64.709824
4730.468750	-66.377869
4730.957031	-65.422722
4731.445312	-63.789383
4731.933594	-64.563782
4732.421875	-63.576138
4732.910156	-63.775326
4733.398438	-65.521179
4733.886719	-64.808434
4734.375000	-63.786602
4734.863281	-64.569283
4735.351562	-66.738319
4735.839844	-67.634972
4736.328125	-63.684807
4736.816406	-65.378044
4737.304688	-64.881180
4737.792969	-61.721924
4738.281250	-64.015022
4738.769531	-64.131729
4739.257812	-63.290882
4739.746094	-64.714920
4740.234375	-63.595074
4740.722656	-63.607033
4741.210938	-65.372711
4741.699219	-62.487114
4742.187500	-63.976189
4742.675781	-65.888916
4743.164062	-64.271393
4743.652344	-64.167969
4744.140625	-63.985493
4744.628906	-67.034195
4745.117188	-66.294632
4745.605469	-63.546696
4746.093750	-64.515938
4746.582031	-64.647339
4747.070312	-63.882019
4747.558594	-64.258270
4748.046875	-63.825283
4748.535156	-64.090126
4749.023438	-61.843071
4749.511719	-63.488968
4750.000000	-61.975533
4750.488281	-64.542511
4750.976562	-66.349243
4751.464844	-65.082481
4751.953125	-64.081665
4752.441406	-65.100662
4752.929688	-65.665222
4753.417969	-63.911819
4753.906250	-65.168800
4754.394531	-64.696983
4754.882812	-66.298409
4755.371094	-67.560524
4755.859375	-65.231689
4756.347656	-65.332253
4756.835938	-64.266472
4757.324219	-64.323112
4757.812500	-66.213440
4758.300781	-65.561188
4758.789062	-66.737892
4759.277344	-66.362213
4759.765625	-66.239571
4760.253906	-62.723446
4760.742188	-65.460938
4761.230469	-65.533669
4761.718750	-65.997826
4762.207031	-68.227791
4762.695312	-64.034904
4763.183594	-67.730087
4763.671875	-66.257149
4764.160156	-63.653526
4764.648438	-64.706291
4765.136719	-64.899170
4765.625000	-63.690090
4766.113281	-62.408752
4766.601562	-64.339943
4767.089844	-62.573681
4767.578125	-65.192314
4768.066406	-66.361549
4768.554688	-63.973106
4769.042969	-62.689297
4769.531250	-65.269684
4770.019531	-63.263485
4770.507812	-65.371964
4770.996094	-67.005432
4771.484375	-63.992989
4771.972656	-64.223419
4772.460938	-63.912468
4772.949219	-65.246689
4773.437500	-64.576904
4773.925781	-64.343735
4774.414062	-64.817200
4774.902344	-63.339039
4775.390625	-64.815422
4775.878906	-66.666977
4776.367188	-65.780586
4776.855469	-63.157726
4777.343750	-65.042725
4777.832031	-64.764969
4778.320312	-64.079582
4778.808594	-63.727108
4779.296875	-62.340252
4779.785156	-63.151905
4780.273438	-63.722275
4780.761719	-66.566544
4781.250000	-66.640877
4781.738281	-64.319069
4782.226562	-64.557930
4782.714844	-65.910400
4783.203125	-65.104034
4783.691406	-66.618675
4784.179688	-66.469864
4784.667969	-65.243645
4785.156250	-65.836861
4785.644531	-66.310509
4786.132812	-65.708023
4786.621094	-64.975258
4787.109375	-64.235115
4787.597656	-63.395164
4788.085938	-66.678116
4788.574219	-67.428497
4789.062500	-64.821396
4789.550781	-64.999283
4790.039062	-66.781487
4790.527344	-67.768059
4791.015625	-65.752319
4791.503906	-65.040588
4791.992188	-66.400345
4792.480469	-65.548538
4792.968750	-66.484222
4793.457031	-64.598198
4793.945312	-64.266663
4794.433594	-64.495674
4794.921875	-65.302528
4795.410156	-63.123844
4795.898438	-62.404709
4796.386719	-66.115807
4796.875000	-66.501976
4797.363281	-63.547733
4797.851562	-66.116081
4798.339844	-64.405975
4798.828125	-64.020134
4799.316406	-64.495880
4799.804688	-66.250977
4800.292969	-66.715378
4800.781250	-63.701443
